,grade,stateabb,leaidC,fips,year,mn_all,mn_asn,mn_blk,mn_fem,mn_hsp,mn_mal,mn_wht,mn_wag,mn_wbg,mn_whg,mn_mfg
190,6,SD,4637503.731958763,46.0,2013.0,263.60550092783495,275.0293919121235,238.92403633478042,259.36082374276566,244.44582021187156,258.5025159171446,266.1107121176897,-10.13365605631051,20.207691275885058,14.029820168783113,-0.23395986355900722
191,6,TN,4702316.143939394,47.0,2013.0,257.77177787878793,276.36931171037264,241.66211423681756,259.3361363703521,246.46941215657878,256.5403409979095,260.0342183959908,-11.333624446282208,18.977059279538135,13.158151165939413,-2.795125104652086
192,6,TX,4826595.502375297,48.0,2013.0,262.4601211401425,277.13460755013,241.78971896954596,261.48579810400986,252.3635261302166,260.81398283089516,266.93356194169786,-11.281534106041699,19.963437679904136,12.47016358506056,-0.742550867135988
193,6,UT,4900603.641025641,49.0,2013.0,262.1870835897436,271.1336312895688,239.3692926946272,262.0924565725567,243.58285414768426,262.6476823518985,265.98958277617425,-5.327597901208432,21.503200636374565,20.26525548200689,0.23825374397145993
194,6,VT,5006473.589473684,50.0,2013.0,269.91766821052636,275.55311754290767,238.79835966672454,262.2879374191706,244.40147705843728,263.3467128475257,269.997273085086,-10.770634447029275,20.329596939201753,13.859259446020655,-0.33820851049748807
195,6,WA,5304997.87,53.0,2013.0,263.15538679999986,276.88496719180375,240.36787445333118,262.8130123069989,249.07726445571265,261.44437927068265,267.26575577520344,-10.036331376533749,20.703126421116004,15.346803344360307,-1.1000102693181035
196,6,WI,5508442.970899471,55.0,2013.0,267.5703602645503,275.72069036272984,239.3811431922461,265.5496707598727,245.29203622125604,266.16021311666486,269.3281141824832,-10.143263833147206,20.749816692825867,14.531457180060647,0.2595899406435998
197,6,WV,5400834.125,54.0,2013.0,252.8876419642857,276.31872947475637,240.18006907204517,255.37919581148637,244.54846805635057,251.68070251539325,252.89295375000003,-11.655468458826034,18.281827370989266,13.55761148187707,-3.6977035120006723
198,7,AK,200384.21875,2.0,2013.0,263.22438625,276.2029488279278,240.59831746736234,260.91980863141595,247.29878939305644,259.5874725376955,268.1931051692463,-8.323395623524712,20.394379133810116,14.625037938829923,-2.1493676316438464
199,7,AL,101699.48507462686,1.0,2013.0,258.25732910447766,277.52399599678125,244.35461150763464,261.34629339883014,247.55589757215213,255.4666514243434,266.9479089339186,-11.738208427596476,20.348848173349015,13.736733057089717,-5.879311534675653
200,7,AR,506785.5236051502,5.0,2013.0,264.8654795708154,276.29373901864045,242.9082379891157,267.0405334003701,247.11564693478343,261.73481345862893,268.1229483494246,-11.136239470903053,19.73881094664499,13.662790410326885,-5.31265402936018
